Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
6,B07,L_PBMC Fresh,37.02,19.23,20.99,37.33,7
6,B08,7 700K,37.02,26.45,40.33,71.73,7
6,B09,7 700K,37.02,23.44,35.19,62.59,6.6
6,B10,7A,37.02,15.35,10.81,19.23,7
6,B11,Unassigned,37.02,-0.2,0.07,0.13,7
6,B12,Background,37.02,0,0,0,
6,C01,Background,37.02,0,0,0,
6,C02,L_PBMC Fresh,37.02,23.65,32.64,58.05,7
6,C03,L_PBMC Fresh,37.02,15.3,30.78,54.74,7
6,C04,L_PBMC Fresh,37.02,17.99,34.94,62.14,7
6,C05,L_PBMC Fresh,37.02,24.61,33.79,60.1,7
6,C06,L_PBMC Fresh,37.02,18,22.73,40.42,2
6,C07,L_PBMC Fresh,37.02,17.14,24.28,43.18,2
6,C08,L_PBMC Fresh,37.02,28.94,38.49,68.45,2
6,C09,L_PBMC Fresh,37.02,40.77,42.46,75.51,2
6,C10,L_PBMC Fresh,37.02,24.78,34.58,61.5,5.62
6,C11,L_PBMC Fresh,37.02,26.9,34.08,60.61,5.62
6,C12,Background,37.02,0,0,0,
6,D01,Background,37.02,0,0,0,
6,D02,L_T Frozen 3wk,37.02,16.69,7.92,14.08,7
6,D03,L_T Frozen 3wk,37.02,11.85,8.92,15.87,7
6,D04,L_T Frozen 3wk,37.02,16.45,8.57,15.25,7
6,D05,Unassigned,37.02,1.95,0.17,0.3,7
6,D06,L_PBMC Fresh,37.02,10.09,25.17,44.76,5.11
6,D07,L_PBMC Fresh,37.02,12.32,23.07,41.03,5.11
6,D08,9 700K,37.02,8.16,10.14,18.04,4.52
6,D09,9 700K,37.02,17.54,7.73,13.75,6
6,D10,9 700K,37.02,18.98,9.79,17.41,6
6,D11,Unassigned,37.02,0.51,0.1,0.18,6
6,D12,Background,37.02,0,0,0,
6,E01,Background,37.02,0,0,0,
6,E02,L_PBMC Fresh,37.02,18.25,24.82,44.14,7
6,E03,L_PBMC Fresh,37.02,11.82,28.17,50.1,7
6,E04,L_PBMC Fresh,37.02,18.04,27.36,48.65,7
6,E05,L_PBMC Fresh,37.02,15.49,27.97,49.75,7
6,E06,L_PBMC Fresh,37.02,-21.12,20.98,37.32,7
6,E07,L_PBMC Fresh,37.02,10.57,24.69,43.91,7
6,E08,L_PBMC Fresh,37.02,23.17,27.62,49.11,7
6,E09,L_PBMC Fresh,37.02,23.48,29.44,52.36,4
6,E10,L_PBMC Fresh,37.02,15.64,28.23,50.21,4
6,E11,L_PBMC Fresh,37.02,33.5,26.74,47.55,4
6,E12,Background,37.02,0,0,0,
6,F01,Background,37.02,0,0,0,
6,F02,L_T Frozen 1da,37.02,20.59,13.35,23.74,6.37
6,F03,L_T Frozen 1da,37.02,2.94,14.3,25.44,6.37
6,F04,L_T Frozen 1da,37.02,25.19,16.59,29.51,6.37
6,F05,Unassigned,37.02,1.1,0.12,0.21,0.7
6,F06,L_PBMC Frozen 1da,37.02,29.28,28.29,50.31,5
6,F07,L_PBMC Frozen 1da,37.02,31.5,37.31,66.36,5
6,F08,L_T Frozen 1da,37.02,9.92,15.81,28.12,5
6,F09,L_T Frozen 1da,37.02,21.16,15.94,28.34,3
6,F10,L_T Frozen 1da,37.02,22.65,14.29,25.41,3
6,F11,Unassigned,37.02,2.63,0.79,1.41,3
6,F12,Background,37.02,0,0,0,
6,G01,Background,37.02,0,0,0,
6,G02,L_T Frozen 1da,37.02,10.17,6.98,12.41,7
6,G03,L_T Frozen 1da,37.02,8.65,7.33,13.04,7
6,G04,L_T Frozen 1da,37.02,11.82,5.35,9.52,7
6,G05,Unassigned,37.02,-0.54,1.04,1.84,7
6,G06,L_PBMC Frozen 1da,37.02,22.8,26.59,47.29,4
6,G07,L_PBMC Frozen 1da,37.02,22.46,27.78,49.4,4
6,G08,L_T Frozen 1da,37.02,4.25,10.14,18.04,4
6,G09,L_T Frozen 1da,37.02,22.34,8.31,14.78,3
6,G10,12:00 AM,37.02,5.1,4.58,8.15,3
6,G11,Unassigned,37.02,-3.1,0.06,0.12,3
6,G12,Background,37.02,0,0,0,
6,H01,Background,37.02,0,0,0,
6,H02,Background,37.02,0,0,0,
6,H03,Background,37.02,0,0,0,
6,H04,Background,37.02,0,0,0,
6,H05,Background,37.02,0,0,0,
6,H06,Background,37.02,0,0,0,
6,H07,Background,37.02,0,0,0,
6,H08,Background,37.02,0,0,0,
6,H09,Background,37.02,0,0,0,
6,H10,Background,37.02,0,0,0,
6,H11,Background,37.02,0,0,0,
6,H12,Background,37.02,0,0,0,
7,A01,Background,44.78,0,0,0,
7,A02,Background,44.78,0,0,0,
7,A03,Background,44.78,0,0,0,
7,A04,Background,44.78,0,0,0,
7,A05,Background,44.78,0,0,0,
7,A06,Background,44.78,0,0,0,
7,A07,Background,44.78,0,0,0,
7,A08,Background,44.78,0,0,0,
7,A09,Background,44.78,0,0,0,
7,A10,Background,44.78,0,0,0,
7,A11,Background,44.78,0,0,0,
7,A12,Background,44.78,0,0,0,
7,B01,Background,44.78,0,0,0,
7,B02,L_PBMC Frozen 2mo,44.78,23.28,39.12,69.58,7
7,B03,L_PBMC Frozen 2mo,44.78,64.46,41.35,73.54,7
7,B04,L_PBMC Frozen 2mo,44.78,58.01,44.89,79.83,7
7,B05,Unassigned,44.78,2.14,0.09,0.16,7
7,B06,L_PBMC Fresh,44.78,64.93,31.43,55.9,7
7,B07,L_PBMC Fresh,44.78,79.22,28.77,51.17,7
7,B08,7 700K,44.78,65.57,45.15,80.29,7
7,B09,7 700K,44.78,60.07,37.02,65.84,6.6
7,B10,7A,44.78,25.95,12.81,22.78,7
7,B11,Unassigned,44.78,-4.29,-0.32,-0.56,7
7,B12,Background,44.78,0,0,0,
7,C01,Background,44.78,0,0,0,
7,C02,L_PBMC Fresh,44.78,162.76,53.3,94.78,7
7,C03,L_PBMC Fresh,44.78,151.32,47.22,83.98,7
7,C04,L_PBMC Fresh,44.78,121.07,48.23,85.78,7
7,C05,L_PBMC Fresh,44.78,109.58,42.57,75.71,7
7,C06,L_PBMC Fresh,44.78,76.26,30.7,54.59,2
7,C07,L_PBMC Fresh,44.78,50.19,26.98,47.98,2
7,C08,L_PBMC Fresh,44.78,144.37,60.6,107.77,2
7,C09,L_PBMC Fresh,44.78,187.63,62.66,111.43,2
7,C10,L_PBMC Fresh,44.78,208.09,54.59,97.08,5.62
7,C11,L_PBMC Fresh,44.78,202.44,55.71,99.08,5.62
7,C12,Background,44.78,0,0,0,
7,D01,Background,44.78,0,0,0,
7,D02,L_T Frozen 3wk,44.78,111.99,22.82,40.59,7
7,D03,L_T Frozen 3wk,44.78,116.64,23.17,41.21,7
7,D04,L_T Frozen 3wk,44.78,105.23,22.6,40.2,7
7,D05,Unassigned,44.78,0.31,0.07,0.13,7
7,D06,L_PBMC Fresh,44.78,86.09,32.86,58.44,5.11
7,D07,L_PBMC Fresh,44.78,74.92,30.38,54.03,5.11
7,D08,9 700K,44.78,81.5,22.58,40.16,4.52
7,D09,9 700K,44.78,111.01,21.01,37.36,6
7,D10,9 700K,44.78,136.08,26.36,46.87,6
7,D11,Unassigned,44.78,0.29,-0.32,-0.56,6
7,D12,Background,44.78,0,0,0,
7,E01,Background,44.78,0,0,0,
7,E02,L_PBMC Fresh,44.78,106.89,37.55,66.79,7
7,E03,L_PBMC Fresh,44.78,111.87,41.5,73.81,7
7,E04,L_PBMC Fresh,44.78,100.02,37.6,66.87,7
7,E05,L_PBMC Fresh,44.78,102.22,36.8,65.44,7
7,E06,L_PBMC Fresh,44.78,38.44,28.04,49.86,7
7,E07,L_PBMC Fresh,44.78,25.74,27.06,48.13,7
7,E08,L_PBMC Fresh,44.78,116.58,40.44,71.92,7
7,E09,L_PBMC Fresh,44.78,107.92,41.62,74.02,4
7,E10,L_PBMC Fresh,44.78,127.94,42.93,76.35,4
7,E11,L_PBMC Fresh,44.78,146.15,46.03,81.86,4
7,E12,Background,44.78,0,0,0,
7,F01,Background,44.78,0,0,0,
7,F02,L_T Frozen 1da,44.78,113.63,25.04,44.53,6.37
7,F03,L_T Frozen 1da,44.78,115.68,30.37,54.02,6.37
7,F04,L_T Frozen 1da,44.78,93.62,26.74,47.56,6.37
7,F05,Unassigned,44.78,1.75,0.54,0.95,0.7
7,F06,L_PBMC Frozen 1da,44.78,118.77,42.57,75.71,5
7,F07,L_PBMC Frozen 1da,44.78,76.72,46.27,82.29,5
7,F08,L_T Frozen 1da,44.78,114.41,30.17,53.65,5
7,F09,L_T Frozen 1da,44.78,107.4,31.38,55.8,3
7,F10,L_T Frozen 1da,44.78,138.88,30.75,54.69,3
7,F11,Unassigned,44.78,-4.28,0.06,0.1,3
7,F12,Background,44.78,0,0,0,
7,G01,Background,44.78,0,0,0,
7,G02,L_T Frozen 1da,44.78,55.52,14.01,24.92,7
7,G03,L_T Frozen 1da,44.78,46.91,13.45,23.93,7
7,G04,L_T Frozen 1da,44.78,49.01,10.03,17.83,7
7,G05,Unassigned,44.78,-1.5,1.58,2.81,7
7,G06,L_PBMC Frozen 1da,44.78,138.54,46.47,82.64,4
7,G07,L_PBMC Frozen 1da,44.78,154.98,46.93,83.46,4
7,G08,L_T Frozen 1da,44.78,53.44,18.49,32.88,4
7,G09,L_T Frozen 1da,44.78,60.35,16.72,29.73,3
7,G10,12:00 AM,44.78,29.2,9.39,16.71,3
7,G11,Unassigned,44.78,-3.87,-0.25,-0.45,3
7,G12,Background,44.78,0,0,0,
7,H01,Background,44.78,0,0,0,
7,H02,Background,44.78,0,0,0,
7,H03,Background,44.78,0,0,0,
7,H04,Background,44.78,0,0,0,
7,H05,Background,44.78,0,0,0,
7,H06,Background,44.78,0,0,0,
7,H07,Background,44.78,0,0,0,
7,H08,Background,44.78,0,0,0,
7,H09,Background,44.78,0,0,0,
7,H10,Background,44.78,0,0,0,
7,H11,Background,44.78,0,0,0,
7,H12,Background,44.78,0,0,0,
8,A01,Background,52.92,0,0,0,
8,A02,Background,52.92,0,0,0,
8,A03,Background,52.92,0,0,0,
8,A04,Background,52.92,0,0,0,
8,A05,Background,52.92,0,0,0,
8,A06,Background,52.92,0,0,0,
8,A07,Background,52.92,0,0,0,
8,A08,Background,52.92,0,0,0,
8,A09,Background,52.92,0,0,0,
8,A10,Background,52.92,0,0,0,
8,A11,Background,52.92,0,0,0,
8,A12,Background,52.92,0,0,0,
8,B01,Background,52.92,0,0,0,
8,B02,L_PBMC Frozen 2mo,52.92,4.15,34.85,61.97,7
8,B03,L_PBMC Frozen 2mo,52.92,57.77,45.45,80.83,7
8,B04,L_PBMC Frozen 2mo,52.92,50.89,46.03,81.86,7
8,B05,Unassigned,52.92,3.51,0.57,1.01,7
8,B06,L_PBMC Fresh,52.92,53.5,36.2,64.39,7
8,B07,L_PBMC Fresh,52.92,66.55,33.14,58.94,7
8,B08,7 700K,52.92,59.42,50.96,90.63,7
8,B09,7 700K,52.92,55.8,43.52,77.4,6.6
8,B10,7A,52.92,26.48,14.01,24.91,7
8,B11,Unassigned,52.92,-5.28,0.02,0.03,7
8,B12,Background,52.92,0,0,0,
8,C01,Background,52.92,0,0,0,
8,C02,L_PBMC Fresh,52.92,132.55,57.2,101.73,7
8,C03,L_PBMC Fresh,52.92,117.54,51.7,91.95,7
8,C04,L_PBMC Fresh,52.92,98.62,53.82,95.71,7
8,C05,L_PBMC Fresh,52.92,85.79,51.41,91.43,7
8,C06,L_PBMC Fresh,52.92,61.49,34.65,61.62,2
8,C07,L_PBMC Fresh,52.92,40.88,32.89,58.5,2
8,C08,L_PBMC Fresh,52.92,122.14,68.09,121.09,2
8,C09,L_PBMC Fresh,52.92,149.5,70.46,125.31,2
8,C10,L_PBMC Fresh,52.92,160.24,61.93,110.13,5.62
8,C11,L_PBMC Fresh,52.92,159.59,63.74,113.35,5.62
8,C12,Background,52.92,0,0,0,
8,D01,Background,52.92,0,0,0,
8,D02,L_T Frozen 3wk,52.92,85.47,20.16,35.85,7
8,D03,L_T Frozen 3wk,52.92,80.24,20.76,36.93,7
8,D04,L_T Frozen 3wk,52.92,77.29,19.19,34.13,7
8,D05,Unassigned,52.92,1.01,-0.03,-0.05,7
8,D06,L_PBMC Fresh,52.92,69.14,39.01,69.38,5.11
8,D07,L_PBMC Fresh,52.92,62.48,35.25,62.69,5.11
8,D08,9 700K,52.92,57.19,20.88,37.13,4.52
8,D09,9 700K,52.92,80.97,19.68,35,6
8,D10,9 700K,52.92,98.35,22.94,40.8,6
8,D11,Unassigned,52.92,1.61,0.41,0.73,6
8,D12,Background,52.92,0,0,0,
8,E01,Background,52.92,0,0,0,
8,E02,L_PBMC Fresh,52.92,85.26,39.2,69.71,7
8,E03,L_PBMC Fresh,52.92,86.42,44.03,78.31,7
8,E04,L_PBMC Fresh,52.92,84.28,40.71,72.39,7
8,E05,L_PBMC Fresh,52.92,78.25,41.67,74.1,7
8,E06,L_PBMC Fresh,52.92,21.97,31.98,56.88,7
8,E07,L_PBMC Fresh,52.92,19.98,32.45,57.71,7
8,E08,L_PBMC Fresh,52.92,91.27,44.36,78.88,7
8,E09,L_PBMC Fresh,52.92,87.65,45.91,81.65,4
8,E10,L_PBMC Fresh,52.92,100.82,47.8,85,4
8,E11,L_PBMC Fresh,52.92,119.7,48.23,85.78,4
8,E12,Background,52.92,0,0,0,
8,F01,Background,52.92,0,0,0,
8,F02,L_T Frozen 1da,52.92,86.09,24.43,43.44,6.37
8,F03,L_T Frozen 1da,52.92,78.6,29.71,52.84,6.37
8,F04,L_T Frozen 1da,52.92,75.64,28.03,49.85,6.37
8,F05,Unassigned,52.92,2.24,0.92,1.63,0.7
8,F06,L_PBMC Frozen 1da,52.92,92.79,44.11,78.45,5
8,F07,L_PBMC Frozen 1da,52.92,78.39,51.94,92.36,5
8,F08,L_T Frozen 1da,52.92,83.9,28.99,51.56,5
8,F09,L_T Frozen 1da,52.92,83.54,31.53,56.08,3
8,F10,L_T Frozen 1da,52.92,107.7,29.93,53.23,3
8,F11,Unassigned,52.92,-4.68,0.53,0.94,3
8,F12,Background,52.92,0,0,0,
8,G01,Background,52.92,0,0,0,
8,G02,L_T Frozen 1da,52.92,43.65,13.44,23.9,7
8,G03,L_T Frozen 1da,52.92,36.78,12.87,22.88,7
8,G04,L_T Frozen 1da,52.92,37.26,10.61,18.88,7
8,G05,Unassigned,52.92,-0.46,0.69,1.22,7
8,G06,L_PBMC Frozen 1da,52.92,112.31,46.61,82.89,4
8,G07,L_PBMC Frozen 1da,52.92,126.39,48.08,85.51,4
8,G08,L_T Frozen 1da,52.92,39.15,18.18,32.33,4
8,G09,L_T Frozen 1da,52.92,49.32,16.2,28.8,3
8,G10,12:00 AM,52.92,26,9.02,16.03,3
8,G11,Unassigned,52.92,-3.09,-0.27,-0.47,3
8,G12,Background,52.92,0,0,0,
8,H01,Background,52.92,0,0,0,
8,H02,Background,52.92,0,0,0,
8,H03,Background,52.92,0,0,0,
8,H04,Background,52.92,0,0,0,
8,H05,Background,52.92,0,0,0,
8,H06,Background,52.92,0,0,0,
8,H07,Background,52.92,0,0,0,
8,H08,Background,52.92,0,0,0,
8,H09,Background,52.92,0,0,0,
8,H10,Background,52.92,0,0,0,
8,H11,Background,52.92,0,0,0,
8,H12,Background,52.92,0,0,0,
9,A01,Background,61.03,0,0,0,
9,A02,Background,61.03,0,0,0,
9,A03,Background,61.03,0,0,0,
9,A04,Background,61.03,0,0,0,
9,A05,Background,61.03,0,0,0,
9,A06,Background,61.03,0,0,0,
9,A07,Background,61.03,0,0,0,
9,A08,Background,61.03,0,0,0,
9,A09,Background,61.03,0,0,0,
9,A10,Background,61.03,0,0,0,
9,A11,Background,61.03,0,0,0,
9,A12,Background,61.03,0,0,0,
9,B01,Background,61.03,0,0,0,
9,B02,L_PBMC Frozen 2mo,61.03,-2.36,38.36,68.22,7
9,B03,L_PBMC Frozen 2mo,61.03,53.85,48.61,86.46,7
9,B04,L_PBMC Frozen 2mo,61.03,44.78,46.64,82.95,7
9,B05,Unassigned,61.03,1.88,0.75,1.33,7
9,B06,L_PBMC Fresh,61.03,46.36,37.84,67.3,7
9,B07,L_PBMC Fresh,61.03,60.68,33.4,59.4,7
9,B08,7 700K,61.03,53.22,51.17,91,7
9,B09,7 700K,61.03,50.55,43.88,78.03,6.6
9,B10,7A,61.03,27.92,14.04,24.97,7
9,B11,Unassigned,61.03,-2.49,0.39,0.7,7
9,B12,Background,61.03,0,0,0,
9,C01,Background,61.03,0,0,0,
9,C02,L_PBMC Fresh,61.03,121.27,58.77,104.52,7
9,C03,L_PBMC Fresh,61.03,101.7,52.35,93.11,7
9,C04,L_PBMC Fresh,61.03,87.35,56.31,100.15,7
9,C05,L_PBMC Fresh,61.03,76.73,54.3,96.57,7
9,C06,L_PBMC Fresh,61.03,57.14,36.41,64.75,2
9,C07,L_PBMC Fresh,61.03,37.13,34.41,61.19,2
9,C08,L_PBMC Fresh,61.03,109.37,70.55,125.46,2
9,C09,L_PBMC Fresh,61.03,129.27,72.13,128.28,2
9,C10,L_PBMC Fresh,61.03,143,64.11,114.01,5.62
9,C11,L_PBMC Fresh,61.03,141.73,64.58,114.86,5.62
9,C12,Background,61.03,0,0,0,
9,D01,Background,61.03,0,0,0,
9,D02,L_T Frozen 3wk,61.03,72.8,18.89,33.59,7
9,D03,L_T Frozen 3wk,61.03,67,20.64,36.7,7
9,D04,L_T Frozen 3wk,61.03,64.43,18.43,32.78,7
9,D05,Unassigned,61.03,2.77,0.14,0.24,7
9,D06,L_PBMC Fresh,61.03,61.31,40.87,72.69,5.11
9,D07,L_PBMC Fresh,61.03,57.91,36.74,65.35,5.11
9,D08,9 700K,61.03,48.17,20.94,37.24,4.52
9,D09,9 700K,61.03,71.46,18.3,32.54,6
9,D10,9 700K,61.03,85.4,22.88,40.7,6
9,D11,Unassigned,61.03,0.18,0.48,0.85,6
9,D12,Background,61.03,0,0,0,
9,E01,Background,61.03,0,0,0,
9,E02,L_PBMC Fresh,61.03,74.37,39.93,71.02,7
9,E03,L_PBMC Fresh,61.03,76.3,46.46,82.63,7
9,E04,L_PBMC Fresh,61.03,70.28,42.53,75.63,7
9,E05,L_PBMC Fresh,61.03,68.94,43.49,77.35,7
9,E06,L_PBMC Fresh,61.03,16.92,33.58,59.73,7
9,E07,L_PBMC Fresh,61.03,16.93,34.94,62.13,7
9,E08,L_PBMC Fresh,61.03,78.87,46.28,82.31,7
9,E09,L_PBMC Fresh,61.03,77.04,47.07,83.7,4
9,E10,L_PBMC Fresh,61.03,89.57,48.6,86.42,4
9,E11,L_PBMC Fresh,61.03,103.23,47.53,84.53,4
9,E12,Background,61.03,0,0,0,
9,F01,Background,61.03,0,0,0,
9,F02,L_T Frozen 1da,61.03,74.82,23.49,41.78,6.37
9,F03,L_T Frozen 1da,61.03,63.64,29.02,51.61,6.37
9,F04,L_T Frozen 1da,61.03,69.22,28.44,50.58,6.37
9,F05,Unassigned,61.03,-0.4,1.44,2.56,0.7
9,F06,L_PBMC Frozen 1da,61.03,82.58,45.53,80.98,5
9,F07,L_PBMC Frozen 1da,61.03,71.1,51.89,92.28,5
9,F08,L_T Frozen 1da,61.03,71.55,28.21,50.16,5
9,F09,L_T Frozen 1da,61.03,69.01,30.93,55,3
9,F10,L_T Frozen 1da,61.03,92.25,28.49,50.66,3
9,F11,Unassigned,61.03,-5.49,0.2,0.36,3
9,F12,Background,61.03,0,0,0,
9,G01,Background,61.03,0,0,0,
9,G02,L_T Frozen 1da,61.03,39.61,11.81,21.01,7
9,G03,L_T Frozen 1da,61.03,32.87,12.16,21.62,7
9,G04,L_T Frozen 1da,61.03,31.49,9.18,16.33,7
9,G05,Unassigned,61.03,-1.29,0.41,0.72,7
9,G06,L_PBMC Frozen 1da,61.03,100.59,44.9,79.85,4
9,G07,L_PBMC Frozen 1da,61.03,114.72,46.34,82.41,4
9,G08,L_T Frozen 1da,61.03,31.97,17.1,30.41,4
9,G09,L_T Frozen 1da,61.03,45.64,15.96,28.38,3
9,G10,12:00 AM,61.03,23.85,8.55,15.21,3
9,G11,Unassigned,61.03,-2.18,-0.28,-0.5,3
9,G12,Background,61.03,0,0,0,
9,H01,Background,61.03,0,0,0,
9,H02,Background,61.03,0,0,0,
9,H03,Background,61.03,0,0,0,
9,H04,Background,61.03,0,0,0,
9,H05,Background,61.03,0,0,0,
9,H06,Background,61.03,0,0,0,
9,H07,Background,61.03,0,0,0,
9,H08,Background,61.03,0,0,0,
9,H09,Background,61.03,0,0,0,
9,H10,Background,61.03,0,0,0,
9,H11,Background,61.03,0,0,0,
9,H12,Background,61.03,0,0,0,
10,A01,Background,69.38,0,0,0,
10,A02,Background,69.38,0,0,0,
10,A03,Background,69.38,0,0,0,
10,A04,Background,69.38,0,0,0,
10,A05,Background,69.38,0,0,0,
10,A06,Background,69.38,0,0,0,
10,A07,Background,69.38,0,0,0,
10,A08,Background,69.38,0,0,0,
10,A09,Background,69.38,0,0,0,
10,A10,Background,69.38,0,0,0,
10,A11,Background,69.38,0,0,0,
10,A12,Background,69.38,0,0,0,
10,B01,Background,69.38,0,0,0,
10,B02,L_PBMC Frozen 2mo,69.38,-39.88,21.84,38.85,7
10,B03,L_PBMC Frozen 2mo,69.38,16.74,24.45,43.48,7
10,B04,L_PBMC Frozen 2mo,69.38,9.98,28.65,50.96,7
10,B05,Unassigned,69.38,-0.79,0.92,1.63,7
10,B06,L_PBMC Fresh,69.38,7.83,28.43,50.56,7
10,B07,L_PBMC Fresh,69.38,10.45,25.72,45.74,7
10,B08,7 700K,69.38,8.99,34.87,62,7
10,B09,7 700K,69.38,14.22,30.71,54.62,6.6
10,B10,7A,69.38,6.73,10.66,18.95,7
10,B11,Unassigned,69.38,-3.83,-0.17,-0.3,7
10,B12,Background,69.38,0,0,0,
10,C01,Background,69.38,0,0,0,
10,C02,L_PBMC Fresh,69.38,17.49,44.25,78.69,7
10,C03,L_PBMC Fresh,69.38,16.33,44.45,79.05,7
10,C04,L_PBMC Fresh,69.38,16.98,43.41,77.2,7
10,C05,L_PBMC Fresh,69.38,14.38,43.34,77.08,7
10,C06,L_PBMC Fresh,69.38,11.95,25.9,46.07,2
10,C07,L_PBMC Fresh,69.38,10.83,27.17,48.32,2
10,C08,L_PBMC Fresh,69.38,25.42,49.77,88.51,2
10,C09,L_PBMC Fresh,69.38,39.87,51.85,92.21,2
10,C10,L_PBMC Fresh,69.38,29.8,48.03,85.42,5.62
10,C11,L_PBMC Fresh,69.38,23.81,48.54,86.32,5.62
10,C12,Background,69.38,0,0,0,
10,D01,Background,69.38,0,0,0,
10,D02,L_T Frozen 3wk,69.38,14.87,8.48,15.09,7
10,D03,L_T Frozen 3wk,69.38,8.76,9.53,16.95,7
10,D04,L_T Frozen 3wk,69.38,5.66,8.25,14.67,7
10,D05,Unassigned,69.38,-0.73,0.55,0.98,7
10,D06,L_PBMC Fresh,69.38,6.39,27.98,49.76,5.11
10,D07,L_PBMC Fresh,69.38,6.99,26.7,47.48,5.11
10,D08,9 700K,69.38,0.28,10.4,18.5,4.52
10,D09,9 700K,69.38,9.85,8,14.22,6
10,D10,9 700K,69.38,9.12,9.26,16.47,6
10,D11,Unassigned,69.38,0.74,-0.14,-0.25,6
10,D12,Background,69.38,0,0,0,
10,E01,Background,69.38,0,0,0,
10,E02,L_PBMC Fresh,69.38,17.96,29.7,52.81,7
10,E03,L_PBMC Fresh,69.38,16.78,34.72,61.75,7
10,E04,L_PBMC Fresh,69.38,10.45,31.7,56.37,7
10,E05,L_PBMC Fresh,69.38,8.39,32.63,58.03,7
10,E06,L_PBMC Fresh,69.38,-23.94,23.49,41.78,7
10,E07,L_PBMC Fresh,69.38,6.31,28.38,50.47,7
10,E08,L_PBMC Fresh,69.38,5.4,33.9,60.29,7
10,E09,L_PBMC Fresh,69.38,15.93,34.75,61.81,4
10,E10,L_PBMC Fresh,69.38,7.97,35.52,63.16,4
10,E11,L_PBMC Fresh,69.38,19.37,33.34,59.3,4
10,E12,Background,69.38,0,0,0,
10,F01,Background,69.38,0,0,0,
10,F02,L_T Frozen 1da,69.38,15.09,12.65,22.5,6.37
10,F03,L_T Frozen 1da,69.38,-5.28,15.23,27.08,6.37
10,F04,L_T Frozen 1da,69.38,6.95,11.78,20.95,6.37
10,F05,Unassigned,69.38,-1.19,0.7,1.25,0.7
10,F06,L_PBMC Frozen 1da,69.38,30.75,30.67,54.54,5
10,F07,L_PBMC Frozen 1da,69.38,9.25,32.42,57.66,5
10,F08,L_T Frozen 1da,69.38,1.43,15.81,28.12,5
10,F09,L_T Frozen 1da,69.38,11.84,14.75,26.22,3
10,F10,L_T Frozen 1da,69.38,8.56,16.12,28.68,3
10,F11,Unassigned,69.38,-6.3,0.03,0.05,3
10,F12,Background,69.38,0,0,0,
10,G01,Background,69.38,0,0,0,
10,G02,L_T Frozen 1da,69.38,6.51,6.97,12.39,7
10,G03,L_T Frozen 1da,69.38,4.84,8.55,15.2,7
10,G04,L_T Frozen 1da,69.38,3.44,5.8,10.32,7
10,G05,Unassigned,69.38,-0.12,0.5,0.88,7
10,G06,L_PBMC Frozen 1da,69.38,14.02,28.59,50.84,4
10,G07,L_PBMC Frozen 1da,69.38,19.08,28.14,50.04,4
10,G08,L_T Frozen 1da,69.38,0.02,10.37,18.44,4
10,G09,L_T Frozen 1da,69.38,17.79,8.07,14.36,3
10,G10,12:00 AM,69.38,7.53,4.99,8.87,3
10,G11,Unassigned,69.38,-3.68,-0.35,-0.62,3
10,G12,Background,69.38,0,0,0,
10,H01,Background,69.38,0,0,0,
10,H02,Background,69.38,0,0,0,
10,H03,Background,69.38,0,0,0,
10,H04,Background,69.38,0,0,0,
10,H05,Background,69.38,0,0,0,
10,H06,Background,69.38,0,0,0,
10,H07,Background,69.38,0,0,0,
10,H08,Background,69.38,0,0,0,
10,H09,Background,69.38,0,0,0,
10,H10,Background,69.38,0,0,0,
10,H11,Background,69.38,0,0,0,
10,H12,Background,69.38,0,0,0,
11,A01,Background,75.78,0,0,0,
11,A02,Background,75.78,0,0,0,
11,A03,Background,75.78,0,0,0,
11,A04,Background,75.78,0,0,0,
11,A05,Background,75.78,0,0,0,
11,A06,Background,75.78,0,0,0,
11,A07,Background,75.78,0,0,0,
11,A08,Background,75.78,0,0,0,
11,A09,Background,75.78,0,0,0,
11,A10,Background,75.78,0,0,0,
11,A11,Background,75.78,0,0,0,
11,A12,Background,75.78,0,0,0,
11,B01,Background,75.78,0,0,0,
11,B02,L_PBMC Frozen 2mo,75.78,-32.63,20.36,36.2,7
11,B03,L_PBMC Frozen 2mo,75.78,20.34,21.03,37.4,7
11,B04,L_PBMC Frozen 2mo,75.78,11.71,24.63,43.81,7
11,B05,Unassigned,75.78,0.99,0.64,1.14,7
11,B06,L_PBMC Fresh,75.78,7.93,28.83,51.26,7
11,B07,L_PBMC Fresh,75.78,9.93,25.73,45.76,7
11,B08,7 700K,75.78,8.14,32.89,58.5,7
11,B09,7 700K,75.78,12.65,28.42,50.54,6.6
11,B10,7A,75.78,6.19,9.78,17.4,7
11,B11,Unassigned,75.78,-6.11,0.04,0.08,7
11,B12,Background,75.78,0,0,0,
11,C01,Background,75.78,0,0,0,
11,C02,L_PBMC Fresh,75.78,18.79,42.68,75.9,7
11,C03,L_PBMC Fresh,75.78,12.91,41.05,73,7
11,C04,L_PBMC Fresh,75.78,17.7,41.5,73.81,7
11,C05,L_PBMC Fresh,75.78,13.18,43.84,77.97,7
11,C06,L_PBMC Fresh,75.78,12.52,26.15,46.5,2
11,C07,L_PBMC Fresh,75.78,10.74,27.66,49.19,2
11,C08,L_PBMC Fresh,75.78,24.72,49.03,87.19,2
11,C09,L_PBMC Fresh,75.78,30.71,52.57,93.48,2
11,C10,L_PBMC Fresh,75.78,27.9,48.86,86.9,5.62
